miniWiper Concatenated Data File
Logger:             5958-292374
Concatenation Date: 2019Jun14 16:04:02 EDT
Wipe Type: 1 Scrub: 0 Angle: 45 (deg)
Timeout: 10 (second)  Threshold: 200 (mA)


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Wipes Completed,     Wipe Time,  Forward Start Current,  Average Current,  Reverse Start Current,  Final Current,  Source Resistance
                  (Second),                        (none),                        (none),        (Volt),       (deg C),           (none),      (second),                   (mA),             (mA),                   (mA),           (mA),              (Ohm)
                1545242400,           2018-12-19 18:00:00,           2018-12-19 13:00:00,      3.430000,     11.232000,              728,           6.0,                   91.6,             81.5,                   91.6,          211.3,                1.3
                1545249600,           2018-12-19 20:00:00,           2018-12-19 15:00:00,      3.430000,     12.014000,              729,           6.2,                   92.3,             84.4,                   92.3,          231.6,                1.3
                1545256800,           2018-12-19 22:00:00,           2018-12-19 17:00:00,      3.370000,     11.493000,              730,           6.1,                   96.5,             81.8,                   96.5,          228.8,                1.3
                1545264000,           2018-12-20 00:00:00,           2018-12-19 19:00:00,      3.420000,     11.754000,              731,           6.0,                   90.8,             80.9,                   90.8,          219.6,                1.2
                1545271200,           2018-12-20 02:00:00,           2018-12-19 21:00:00,      3.430000,     11.754000,              732,           6.2,                   92.9,             84.1,                   92.9,          231.9,                1.2
                1545278400,           2018-12-20 04:00:00,           2018-12-19 23:00:00,      3.430000,     11.754000,              733,           6.0,                   90.9,             81.0,                   90.9,          219.6,                1.2
                1545285600,           2018-12-20 06:00:00,           2018-12-20 01:00:00,      3.430000,     11.754000,              734,           6.1,                   93.1,             83.3,                   93.1,          204.8,                1.2
                1545292800,           2018-12-20 08:00:00,           2018-12-20 03:00:00,      3.430000,     12.014000,              735,           6.0,                   90.8,             80.8,                   90.8,          220.4,                1.3
                1545300000,           2018-12-20 10:00:00,           2018-12-20 05:00:00,      3.430000,     12.014000,              736,           6.2,                   93.4,             83.8,                   93.4,          236.5,                1.2
                1545307200,           2018-12-20 12:00:00,           2018-12-20 07:00:00,      3.370000,     11.493000,              737,           6.1,                   96.0,             81.2,                   96.0,          233.6,                1.3
                1545314400,           2018-12-20 14:00:00,           2018-12-20 09:00:00,      3.420000,     12.014000,              738,           6.0,                   89.4,             80.8,                   89.4,          226.3,                1.2
                1545321600,           2018-12-20 16:00:00,           2018-12-20 11:00:00,      3.430000,     12.014000,              739,           6.1,                   93.1,             83.0,                   93.1,          213.2,                1.2
                1545328800,           2018-12-20 18:00:00,           2018-12-20 13:00:00,      3.430000,     11.754000,              740,           6.0,                   90.1,             80.8,                   90.1,          223.3,                1.2
                1545336000,           2018-12-20 20:00:00,           2018-12-20 15:00:00,      3.430000,     11.754000,              741,           6.1,                   92.5,             83.2,                   92.5,          205.3,                1.2
                1545343200,           2018-12-20 22:00:00,           2018-12-20 17:00:00,      3.430000,     11.493000,              742,           6.0,                   89.7,             80.7,                   89.7,          222.6,                1.2
                1545350400,           2018-12-21 00:00:00,           2018-12-20 19:00:00,      3.430000,     11.754000,              743,           6.2,                   92.9,             83.5,                   92.9,          236.3,                1.2
                1545357600,           2018-12-21 02:00:00,           2018-12-20 21:00:00,      3.370000,     10.711000,              744,           6.1,                   95.2,             81.3,                   95.2,          235.8,                1.3
                1545364800,           2018-12-21 04:00:00,           2018-12-20 23:00:00,      3.420000,     11.754000,              745,           6.0,                   90.0,             80.6,                   90.0,          222.3,                1.2
                1545372000,           2018-12-21 06:00:00,           2018-12-21 01:00:00,      3.430000,     11.754000,              746,           6.1,                   92.0,             83.4,                   92.0,          208.9,                1.2
                1545379200,           2018-12-21 08:00:00,           2018-12-21 03:00:00,      3.430000,     11.754000,              747,           6.0,                   90.6,             80.5,                   90.6,          223.6,                1.2
