DateTime,Depth_m,Reservoir,Rep,ch4_umolL,co2_umolL,flag_ch4,flag_co2
7/13/2017,9,BVR,1,106.9679746,136.9941829,1,1
7/13/2017,9,BVR,2,105.0655453,126.3941391,1,1
7/13/2017,0.1,FCR,1,0.296761498,NA,1,4
7/13/2017,0.1,FCR,2,0.271884231,NA,1,4
7/13/2017,1.6,FCR,1,NA,NA,3,3
7/13/2017,1.6,FCR,2,0.171074393,17.92155729,3,3
7/13/2017,3.8,FCR,1,0.16469248,100.7920139,1,1
7/13/2017,3.8,FCR,2,0.159895883,92.66408082,1,1
7/13/2017,5,FCR,1,0.051709594,238.368834,1,1
7/13/2017,5,FCR,2,0.038717932,242.8541483,1,1
7/13/2017,6.2,FCR,1,0.149164513,467.391697,1,1
7/13/2017,6.2,FCR,2,0.148188934,488.3231635,1,1
7/13/2017,8,FCR,1,NA,NA,3,3
7/13/2017,8,FCR,2,0.000960914,194.3312034,3,3
7/13/2017,9,FCR,1,0.002765312,151.7343101,2,1
7/13/2017,9,FCR,2,0.00398328,145.4276864,2,1
7/17/2017,0.1,FCR,1,0.215896677,4.327072958,1,3
7/17/2017,0.1,FCR,2,0.228263888,NA,1,3
7/17/2017,1.6,FCR,1,0.169514719,46.12949065,3,1
7/17/2017,1.6,FCR,2,NA,46.83878879,3,1
7/17/2017,3.8,FCR,1,0.060488991,35.3470339,1,1
7/17/2017,3.8,FCR,2,0.055463334,42.06452882,1,1
7/17/2017,5,FCR,1,0.063135713,99.49859948,1,1
7/17/2017,5,FCR,2,0.062474131,80.64925324,1,1
7/17/2017,6.2,FCR,1,0.023475296,167.6552924,3,3
7/17/2017,6.2,FCR,2,NA,NA,3,3
7/17/2017,8,FCR,1,0.018285478,254.1311774,3,1
7/17/2017,8,FCR,2,NA,234.0018953,3,1
7/17/2017,9,FCR,1,0.017967603,254.0280621,1,2
7/17/2017,9,FCR,2,0.014167086,176.1535723,1,2
7/17/2017,100,FCR,1,0.006392815,5.73933667,1,1
7/17/2017,100,FCR,2,0.006696074,4.986556387,1,1
7/20/2017,0.1,BVR,1,NA,NA,4,4
7/20/2017,0.1,BVR,2,NA,NA,4,4
7/20/2017,3,BVR,1,0.531899048,44.90340551,1,2
7/20/2017,3,BVR,2,0.652413088,28.3663129,1,2
7/20/2017,6,BVR,1,19.3321943,149.0522193,1,1
7/20/2017,6,BVR,2,19.87496231,143.7832349,1,1
7/20/2017,9,BVR,1,101.6463548,200.4932646,1,1
7/20/2017,9,BVR,2,126.3847028,195.4443839,1,1
7/24/2017,0.1,FCR,1,0.339336304,4.692192742,1,2
7/24/2017,0.1,FCR,2,0.307887062,6.517218005,1,2
7/24/2017,1.6,FCR,1,0.273224746,4.308500429,1,1
7/24/2017,1.6,FCR,2,0.298951864,4.581066881,1,1
7/24/2017,3.8,FCR,1,0.100060877,NA,1,3
7/24/2017,3.8,FCR,2,0.119149376,14.91527845,1,3
7/24/2017,5,FCR,1,0.025257322,135.5923506,1,1
7/24/2017,5,FCR,2,0.025738233,135.919868,1,1
7/24/2017,6.2,FCR,1,0.106543641,250.5630167,1,1
7/24/2017,6.2,FCR,2,0.10550443,226.3652909,1,1
7/24/2017,8,FCR,1,0.147415422,233.1474516,1,1
7/24/2017,8,FCR,2,0.133874409,203.6364127,1,1
7/24/2017,9,FCR,1,0.070654677,281.6758888,1,1
7/24/2017,9,FCR,2,0.065801825,348.063201,1,1
7/24/2017,100,FCR,1,0.011250624,12.97155574,2,1
7/24/2017,100,FCR,2,0.015661913,16.59792891,2,1
7/28/2017,0.1,BVR,1,0.349661604,6.745398047,1,2
7/28/2017,0.1,BVR,2,0.347291791,10.25668757,1,2
7/28/2017,3,BVR,1,1.064601892,86.59835911,1,2
7/28/2017,3,BVR,2,1.062625623,59.75102665,1,2
7/28/2017,6,BVR,1,10.66817831,85.45038925,1,1
7/28/2017,6,BVR,2,10.27504939,79.09226822,1,1
7/28/2017,9,BVR,1,111.4491869,153.91616,1,1
7/28/2017,9,BVR,2,117.1527438,139.3130597,1,1
7/31/2017,0.1,FCR,1,0.296984021,10.78876736,1,1
7/31/2017,0.1,FCR,2,0.292164769,9.499761173,1,1
7/31/2017,1.6,FCR,1,0.318515497,10.5577794,1,1
7/31/2017,1.6,FCR,2,0.309197322,10.64175315,1,1
7/31/2017,3.8,FCR,1,0.133401524,67.38169836,1,1
7/31/2017,3.8,FCR,2,0.122580635,64.47106328,1,1
7/31/2017,5,FCR,1,2.176411002,149.7124683,1,1
7/31/2017,5,FCR,2,2.377808583,158.6593054,1,1
7/31/2017,6.2,FCR,1,0.969088906,161.6728361,1,1
7/31/2017,6.2,FCR,2,0.995450551,169.2750255,1,1
7/31/2017,8,FCR,1,0.427781097,236.7688581,1,1
7/31/2017,8,FCR,2,0.458409987,245.5092856,1,1
7/31/2017,9,FCR,1,0.101755459,268.719059,3,1
7/31/2017,9,FCR,2,NA,217.7632343,3,1
7/31/2017,100,FCR,1,0.006219578,12.5060681,1,1
7/31/2017,100,FCR,2,0.005854236,13.18318333,1,1
8/3/2017,0.1,BVR,1,0.201589845,6.783463563,3,2
8/3/2017,0.1,BVR,2,NA,11.17200804,3,2
8/3/2017,3,BVR,1,0.184094825,21.12672772,1,1
8/3/2017,3,BVR,2,0.217625861,23.08440093,1,1
8/3/2017,6,BVR,1,27.24263428,154.5987859,1,1
8/3/2017,6,BVR,2,21.54601141,125.0413178,1,1
8/3/2017,9,BVR,1,135.95603,170.5017825,3,1
8/3/2017,9,BVR,2,NA,133.635081,3,1
8/7/2017,0.1,FCR,1,0.257945033,18.82315665,3,3
8/7/2017,0.1,FCR,2,NA,NA,3,3
8/7/2017,1.6,FCR,1,0.280407383,22.08137018,1,1
8/7/2017,1.6,FCR,2,0.312765039,23.13334032,1,1
8/7/2017,3.8,FCR,1,0.161718771,113.7467572,1,1
8/7/2017,3.8,FCR,2,0.172208793,111.2335157,1,1
8/7/2017,5,FCR,1,3.974255567,171.7721456,1,1
8/7/2017,5,FCR,2,3.567905084,222.379048,1,1
8/7/2017,6.2,FCR,1,0.791412941,368.2132464,1,1
8/7/2017,6.2,FCR,2,0.782093634,NA,1,1
8/7/2017,8,FCR,1,NA,421.6407621,3,1
8/7/2017,8,FCR,2,0.080011911,401.0013334,3,1
8/7/2017,9,FCR,1,0.063603787,NA,1,3
8/7/2017,9,FCR,2,0.053270703,430.8406838,1,3
8/7/2017,100,FCR,1,0.008672184,13.69378119,1,1
8/7/2017,100,FCR,2,0.009602719,14.56337671,1,1
8/10/2017,0.1,BVR,1,0.244544959,12.58257616,1,1
8/10/2017,0.1,BVR,2,0.247542621,11.79246806,1,1
8/10/2017,3,BVR,1,0.115884278,82.90733888,1,1
8/10/2017,3,BVR,2,0.125577924,74.26087864,1,1
8/10/2017,6,BVR,1,45.61168468,175.6091156,1,1
8/10/2017,6,BVR,3,42.38814658,161.4794028,1,1
8/10/2017,9,BVR,1,142.5395523,173.1607401,1,1
8/10/2017,9,BVR,2,147.2895806,154.1758969,1,1
8/14/2017,0.1,FCR,1,0.397465193,6.845113159,1,1
8/14/2017,0.1,FCR,2,NA,NA,4,4
8/14/2017,1.6,FCR,1,0.429728599,8.618496823,1,1
8/14/2017,1.6,FCR,2,0.408234921,9.553574097,1,1
8/14/2017,3.8,FCR,1,0.237756048,69.74935173,1,1
8/14/2017,3.8,FCR,2,0.250580352,57.83729688,1,1
8/14/2017,5,FCR,1,8.004406455,233.9499417,1,1
8/14/2017,5,FCR,2,9.132036158,239.8272068,1,1
8/14/2017,6.2,FCR,1,0.687854218,342.2179473,1,1
8/14/2017,6.2,FCR,2,0.702798798,337.7344648,1,1
8/14/2017,8,FCR,1,0.083670653,479.5929645,1,1
8/14/2017,8,FCR,2,0.077486449,467.9328424,1,1
8/14/2017,9,FCR,1,0.072961061,456.3113029,1,1
8/14/2017,9,FCR,2,0.06013747,550.3639306,1,1
8/14/2017,100,FCR,1,NA,14.39756492,3,1
8/14/2017,100,FCR,2,0.017695416,15.21800942,3,1
8/17/2017,0.1,BVR,1,0.284188588,24.42206927,1,1
8/17/2017,0.1,BVR,2,0.294137358,22.44765638,1,1
8/17/2017,3,BVR,1,0.125577924,74.26087864,1,1
8/17/2017,3,BVR,2,0.099708596,90.4228419,1,1
8/17/2017,6,BVR,1,39.80463991,140.5387519,1,1
8/17/2017,6,BVR,2,35.3864002,146.0380861,1,1
8/17/2017,9,BVR,1,176.1841079,298.4730349,1,1
8/17/2017,9,BVR,2,174.2107668,371.838034,1,1
8/22/2017,0.1,FCR,1,0.156173443,9.618431119,1,1
8/22/2017,0.1,FCR,2,0.153198655,9.409449807,1,1
8/22/2017,1.6,FCR,1,0.268202089,9.346785861,1,1
8/22/2017,1.6,FCR,2,0.262355075,9.158878346,1,1
8/22/2017,3.8,FCR,1,0.134291755,92.8017604,1,1
8/22/2017,3.8,FCR,2,0.133590442,105.5032197,1,1
8/22/2017,5,FCR,1,1.875126554,264.4098412,1,1
8/22/2017,5,FCR,2,1.821173181,239.8748552,1,1
8/22/2017,6.2,FCR,1,0.247713608,157.6464053,1,1
8/22/2017,6.2,FCR,2,0.267880646,189.3633736,1,1
8/22/2017,8,FCR,1,0.140421294,380.9155122,1,1
8/22/2017,8,FCR,2,0.134873638,380.7556949,1,1
8/22/2017,9,FCR,1,0.23744424,423.628006,1,1
8/22/2017,9,FCR,2,0.257966225,455.5509998,1,1
8/22/2017,100,FCR,1,0.012661717,12.9410597,2,1
8/22/2017,100,FCR,2,0.017431852,13.76720059,2,1
8/24/2017,0.1,BVR,1,0.163547613,6.734403914,1,1
8/24/2017,0.1,BVR,2,0.141480053,6.178298458,1,1
8/24/2017,3,BVR,1,0.40534363,86.99235653,1,1
8/24/2017,3,BVR,2,0.437936472,76.12630571,1,1
8/24/2017,6,BVR,1,43.44761817,118.0646376,1,3
8/24/2017,6,BVR,2,38.16773195,NA,1,3
8/24/2017,9,BVR,1,150.2367006,170.6910824,1,1
8/24/2017,9,BVR,2,140.8702683,159.9221696,1,1
8/28/2017,0.1,FCR,1,0.145399414,8.939198386,1,1
8/28/2017,0.1,FCR,2,0.150690669,8.729078129,1,1
8/28/2017,1.6,FCR,1,0.15326766,15.59553824,1,1
8/28/2017,1.6,FCR,2,NA,NA,4,4
8/28/2017,3.8,FCR,1,0.116647276,45.98936475,1,1
8/28/2017,3.8,FCR,2,0.125941308,44.77438853,1,1
8/28/2017,5,FCR,1,0.095315578,181.2662964,1,1
8/28/2017,5,FCR,2,0.080423536,176.5154687,1,1
8/28/2017,6.2,FCR,1,0.044651767,292.4071305,1,1
8/28/2017,6.2,FCR,2,0.041320033,382.1931928,1,1
8/28/2017,8,FCR,1,0.024150557,466.6764269,1,1
8/28/2017,8,FCR,2,0.024515029,436.6021264,1,1
8/28/2017,9,FCR,1,0.029205848,437.6598267,1,1
8/28/2017,9,FCR,2,0.036910512,505.5841364,1,1
8/28/2017,100,FCR,1,0.012081489,9.675858982,1,1
8/28/2017,100,FCR,2,0.009966422,12.173668,1,1
9/4/2017,0.1,FCR,1,0.092500262,16.52827469,1,1
9/4/2017,0.1,FCR,2,0.106513884,9.06709956,1,1
9/4/2017,1.6,FCR,1,0.111962873,14.84727756,1,1
9/4/2017,1.6,FCR,2,0.103120762,15.06597763,1,1
9/4/2017,3.8,FCR,1,0.107091575,26.23698197,1,1
9/4/2017,3.8,FCR,2,0.096670429,24.99527667,1,1
9/4/2017,5,FCR,1,0.423507427,238.5970832,1,1
9/4/2017,5,FCR,2,0.459936593,235.3805651,1,1
9/4/2017,6.2,FCR,1,0.157330266,81.72778788,1,1
9/4/2017,6.2,FCR,2,0.155066552,81.50061479,1,1
9/4/2017,8,FCR,1,0.033642939,450.5228282,1,1
9/4/2017,8,FCR,2,0.024994645,472.515576,1,1
9/4/2017,9,FCR,1,0.192724551,403.8382143,1,3
9/4/2017,9,FCR,2,0.190897387,NA,1,3
9/4/2017,100,FCR,1,NA,13.55933309,3,1
9/4/2017,100,FCR,2,0.008987432,12.8555297,3,1
9/5/2017,0.1,BVR,1,0.10493646,6.293467769,2,1
9/5/2017,0.1,BVR,2,0.142895334,5.458176188,2,1
9/5/2017,3,BVR,1,0.030721799,20.72234877,1,1
9/5/2017,3,BVR,2,0.030221625,18.78471054,1,1
9/5/2017,6,BVR,1,17.95942064,161.5133394,1,1
9/5/2017,6,BVR,2,20.75129356,174.6267786,1,1
9/5/2017,9,BVR,1,144.6819887,360.5126199,1,1
9/5/2017,9,BVR,2,145.5726476,314.2981581,1,1
9/11/2017,0.1,FCR,1,0.040821999,19.48377702,1,1
9/11/2017,0.1,FCR,2,0.048178135,16.98703943,1,1
9/11/2017,1.6,FCR,1,0.035878307,20.80976831,1,2
9/11/2017,1.6,FCR,2,0.045056526,32.55321496,1,2
9/11/2017,3.8,FCR,1,0.042474086,22.95013578,1,3
9/11/2017,3.8,FCR,2,0.048658252,NA,1,3
9/11/2017,5,FCR,1,NA,NA,3,3
9/11/2017,5,FCR,2,3.082221636,345.413772,3,3
9/11/2017,6.2,FCR,1,0.191271273,249.4911495,3,3
9/11/2017,6.2,FCR,2,NA,NA,3,3
9/11/2017,8,FCR,1,0.022697254,495.1734032,2,1
9/11/2017,8,FCR,2,0.015056597,562.3699795,2,1
9/11/2017,9,FCR,1,0.067729731,NA,1,4
9/11/2017,9,FCR,2,0.068268266,NA,1,4
9/11/2017,100,FCR,1,0.008675172,11.37185318,1,3
9/11/2017,100,FCR,2,0.008358205,NA,1,3
9/18/2017,0.1,FCR,1,0.118104582,NA,1,3
9/18/2017,0.1,FCR,2,0.107967505,6.730391806,1,3
9/18/2017,1.6,FCR,1,0.090141188,8.146934592,1,1
9/18/2017,1.6,FCR,2,0.093422403,8.908865217,1,1
9/18/2017,3.8,FCR,1,0.032954523,25.65179728,1,1
9/18/2017,3.8,FCR,2,0.03177096,26.68857614,1,1
9/18/2017,5,FCR,1,0.182401316,49.32907641,1,2
9/18/2017,5,FCR,2,0.163356281,81.61084583,1,2
9/18/2017,6.2,FCR,1,0.551075555,416.8436104,1,3
9/18/2017,6.2,FCR,2,0.547207178,NA,1,3
9/18/2017,8,FCR,1,0.024965131,514.4883621,1,1
9/18/2017,8,FCR,2,0.027019606,509.4819151,1,1
9/18/2017,9,FCR,1,0.045017801,513.8697665,1,1
9/18/2017,9,FCR,2,0.041622548,505.2188193,1,1
9/18/2017,100,FCR,1,0.00937849,14.30232078,2,1
9/18/2017,100,FCR,2,0.016906069,12.14264433,2,1
9/19/2017,0.1,BVR,1,0.121081504,6.774530045,1,1
9/19/2017,0.1,BVR,2,0.153622857,5.588537122,1,1
9/19/2017,3,BVR,1,NA,20.28378069,3,1
9/19/2017,3,BVR,2,0.169345219,20.50725626,3,1
9/19/2017,6,BVR,1,32.36413677,60.8943421,1,1
9/19/2017,6,BVR,2,30.62271332,78.16628049,1,1
9/19/2017,9,BVR,1,220.140661,416.9532813,1,2
9/19/2017,9,BVR,2,230.8197603,303.8458612,1,2
9/25/2017,0.1,FCR,1,0.156713662,NA,1,3
9/25/2017,0.1,FCR,2,0.141533268,6.886174832,1,3
9/25/2017,1.6,FCR,1,0.149371363,7.314538215,3,1
9/25/2017,1.6,FCR,2,NA,7.355370075,3,1
9/25/2017,3.8,FCR,1,0.027896841,NA,1,3
9/25/2017,3.8,FCR,2,0.025356548,21.92741098,1,3
9/25/2017,5,FCR,1,0.00774336,437.9934393,1,1
9/25/2017,5,FCR,2,0.007004702,502.0370104,1,1
9/25/2017,6.2,FCR,1,0.009627324,348.4171496,1,1
9/25/2017,6.2,FCR,2,0.010154739,366.2263795,1,1
9/25/2017,8,FCR,1,0.010184876,415.1985847,1,1
9/25/2017,8,FCR,2,0.00790917,543.7947856,1,1
9/25/2017,9,FCR,1,0.010516371,550.8351204,1,1
9/25/2017,9,FCR,2,0.010561574,557.7514124,1,1
9/25/2017,100,FCR,1,0.01334848,10.08448543,1,2
9/25/2017,100,FCR,2,0.011962704,15.03601414,1,2
10/2/2017,0.1,FCR,1,0.100267739,NA,1,3
10/2/2017,0.1,FCR,2,0.102476141,6.558712041,1,3
10/2/2017,1.6,FCR,1,0.098497462,NA,1,4
10/2/2017,1.6,FCR,2,0.106694261,NA,1,4
10/2/2017,3.8,FCR,1,0.106074562,8.848271918,1,1
10/2/2017,3.8,FCR,2,0.094046991,8.006903211,1,1
10/2/2017,5,FCR,1,0.575136807,156.7182563,1,1
10/2/2017,5,FCR,2,0.553753884,173.0119533,1,1
10/2/2017,6.2,FCR,1,0.069531323,286.0770281,1,1
10/2/2017,6.2,FCR,2,0.080116265,303.1563123,1,1
10/2/2017,8,FCR,1,0.038622703,544.1719137,1,1
10/2/2017,8,FCR,2,0.042316648,564.7709146,1,1
10/2/2017,9,FCR,1,0.015604705,539.8928137,2,1
10/2/2017,9,FCR,2,0.033521133,594.7764673,2,1
10/2/2017,100,FCR,1,0.011988154,NA,1,3
10/2/2017,100,FCR,2,0.009059794,13.92897291,1,3
10/3/2017,0.1,BVR,1,0.143124866,5.339410185,1,1
10/3/2017,0.1,BVR,2,0.107459553,NA,1,4
10/3/2017,3,BVR,1,NA,47.28480593,3,1
10/3/2017,3,BVR,2,0.261409749,51.01418139,3,1
10/3/2017,6,BVR,1,48.45510176,114.9108723,1,1
10/3/2017,6,BVR,2,47.50888116,100.8672168,1,1
10/3/2017,9,BVR,1,221.9844642,NA,1,4
10/3/2017,9,BVR,2,216.2997761,NA,1,4
10/9/2017,0.1,FCR,1,0.119388809,16.04806191,1,2
10/9/2017,0.1,FCR,2,0.100137704,11.50867967,1,2
10/9/2017,1.6,FCR,1,0.112548422,9.614958204,1,2
10/9/2017,1.6,FCR,2,0.119225319,6.555844489,1,2
10/9/2017,3.8,FCR,1,0.059696593,7.154621143,1,2
10/9/2017,3.8,FCR,2,0.061136287,4.368126949,1,2
10/9/2017,5,FCR,1,0.519688609,457.6773529,1,1
10/9/2017,5,FCR,2,0.508543879,432.7046492,1,1
10/9/2017,6.2,FCR,1,0.025336432,NA,1,3
10/9/2017,6.2,FCR,2,0.024763516,503.8611828,1,3
10/9/2017,8,FCR,1,0.125746887,NA,1,3
10/9/2017,8,FCR,2,0.114437682,645.2327169,1,3
10/9/2017,9,FCR,1,0.037732548,620.4697782,1,1
10/9/2017,9,FCR,2,0.033050937,558.4441202,1,1
10/9/2017,100,FCR,1,0.010303789,16.97737596,1,1
10/9/2017,100,FCR,2,0.013007923,17.82378902,1,1
10/16/2017,0.1,FCR,1,0.150141934,4.390102286,1,2
10/16/2017,0.1,FCR,2,0.123158743,6.785818662,1,2
10/16/2017,1.6,FCR,1,0.161902773,8.471178785,1,1
10/16/2017,1.6,FCR,2,0.147520535,8.888898097,1,1
10/16/2017,3.8,FCR,1,0.117095533,NA,1,3
10/16/2017,3.8,FCR,2,0.12733805,18.38830814,1,3
10/16/2017,5,FCR,1,0.197845767,356.3524998,1,1
10/16/2017,5,FCR,2,0.249933126,397.9098701,1,1
10/16/2017,6.2,FCR,1,0.083670718,314.1236505,1,1
10/16/2017,6.2,FCR,2,0.082687306,334.8078365,1,1
10/16/2017,8,FCR,1,0.050882947,504.0758724,1,1
10/16/2017,8,FCR,2,0.047461478,538.7731503,1,1
10/16/2017,9,FCR,1,0.031044681,566.896624,1,1
10/16/2017,9,FCR,2,0.023218199,606.7274343,1,1
10/16/2017,100,FCR,1,0.010322186,16.89079596,1,1
10/16/2017,100,FCR,2,0.008869087,15.33670064,1,1
10/17/2017,0.1,BVR,1,1.052767645,14.23994992,1,3
10/17/2017,0.1,BVR,2,0.883643732,NA,1,3
10/17/2017,3,BVR,1,0.622650039,18.84015173,1,1
10/17/2017,3,BVR,2,0.674848778,17.57113054,1,1
10/17/2017,6,BVR,1,NA,NA,3,3
10/17/2017,6,BVR,2,4.861187611,17.03179653,3,3
10/17/2017,9,BVR,1,NA, ,3,3
10/17/2017,9,BVR,2,40.69889448,24.13831519,3,3
10/23/2017,0.1,FCR,1,0.059111208,22.31135645,1,1
10/23/2017,0.1,FCR,2,0.063164155,19.33143747,1,1
10/23/2017,1.6,FCR,1,0.067815096,27.51878084,1,1
10/23/2017,1.6,FCR,2,0.063164155,25.56100471,1,1
10/23/2017,3.8,FCR,1,0.046339001,35.59049925,1,1
10/23/2017,3.8,FCR,2,0.05400468,26.17600422,1,1
10/23/2017,5,FCR,1,0.037386779,61.20634484,1,1
10/23/2017,5,FCR,2,0.035278977,59.17191733,1,1
10/23/2017,6.2,FCR,1,0.023474279,595.3953008,2,2
10/23/2017,6.2,FCR,2,0.034262126,848.3939189,2,2
10/23/2017,8,FCR,1,0.037207617,650.3649294,1,3
10/23/2017,8,FCR,2,0.039397687,NA,1,3
10/23/2017,9,FCR,1,0.073357917,NA,1,3
10/23/2017,9,FCR,2,0.085893615,650.9921854,1,3
10/23/2017,100,FCR,1,0.013190393,NA,1,3
10/23/2017,100,FCR,2,0.014586789,19.57324773,1,3
11/6/2017,0.1,FCR,1,0.003569446,27.95105414,1,1
11/6/2017,0.1,FCR,2,NA,NA,4,4
11/6/2017,1.6,FCR,1,0.006410291,30.68853667,1,1
11/6/2017,1.6,FCR,2,NA,NA,4,4
11/6/2017,3.8,FCR,1,0.010575133,46.09332146,1,1
11/6/2017,3.8,FCR,2,NA,NA,4,4
11/6/2017,5,FCR,1,0.012845997,54.74460513,1,1
11/6/2017,5,FCR,2,NA,NA,4,4
11/6/2017,6.2,FCR,1,0.015116249,40.42331814,1,1
11/6/2017,6.2,FCR,2,NA,NA,4,4
11/6/2017,8,FCR,1,0.018520477,46.80755732,1,1
11/6/2017,8,FCR,2,NA,NA,4,4
11/6/2017,9,FCR,1,0.020411119,50.39702149,1,1
11/6/2017,9,FCR,2,NA,NA,4,4
11/6/2017,100,FCR,1,5.67E-05,17.32867245,1,1
11/6/2017,100,FCR,2,NA,NA,4,4
11/7/2017,0.1,BVR,1,0.001,168.1878632,3,1
11/7/2017,0.1,BVR,2,NA,171.5427075,3,1
11/7/2017,3,BVR,1,0.002890225,220.6249254,3,1
11/7/2017,3,BVR,2,NA,217.5520008,3,1
11/7/2017,6,BVR,1,0.009632415,157.8696026,3,1
11/7/2017,6,BVR,2,NA,135.8516748,3,1
11/7/2017,9,BVR,1,0.016374606,173.0932658,3,1
11/7/2017,9,BVR,2,NA,176.1379984,3,1
12/12/2017,0.1,FCR,1,0.090993278,38.93439766,1,1
12/12/2017,0.1,FCR,2,0.096671714,29.64301435,1,1
12/12/2017,1.6,FCR,1,0.093181969,10.33213829,1,1
12/12/2017,1.6,FCR,2,0.093299196,13.12218356,1,1
12/12/2017,3.8,FCR,1,0.091253881,16.90377757,1,1
12/12/2017,3.8,FCR,2,0.084304764,18.18308196,1,1
12/12/2017,5,FCR,1,0.094653652,NA,1,3
12/12/2017,5,FCR,2,0.093325246,16.36799417,1,3
12/12/2017,6.2,FCR,1,0.092882376,16.137399,1,1
12/12/2017,6.2,FCR,2,0.096580591,15.75046825,1,1
12/12/2017,8,FCR,1,0.098480854,15.64002464,1,1
12/12/2017,8,FCR,2,0.094757827,18.18308196,1,1
12/12/2017,9,FCR,1,0.093559693,NA,1,3
12/12/2017,9,FCR,2,0.093168943,17.46848411,1,3
12/12/2017,100,FCR,1,0.005429681,30.54616464,1,3
12/12/2017,100,FCR,2,0.005046168,NA,1,3
1/15/2018,0.1,FCR,1,0.407750687,35.98136681,1,1
1/15/2018,0.1,FCR,2,0.408722919,28.45743634,1,1
1/15/2018,1.6,FCR,1,0.32534999,56.30911355,1,1
1/15/2018,1.6,FCR,2,0.438226453,43.48587714,1,1
1/15/2018,3.8,FCR,1,0.396812538,132.7993892,1,1
1/15/2018,3.8,FCR,2,0.459729854,125.147424,1,1
1/15/2018,5,FCR,1,0.465997924,43.30711809,1,1
1/15/2018,5,FCR,2,0.4408751,41.40955166,1,1
1/15/2018,6.2,FCR,1,0.453024118,87.94670094,1,1
1/15/2018,6.2,FCR,2,0.438250752,97.59421944,1,1
1/15/2018,8,FCR,1,0.467625625,66.27729114,1,1
1/15/2018,8,FCR,2,0.435626348,69.53063287,1,1
1/15/2018,9,FCR,1,0.439271339,69.4621459,1,1
1/15/2018,9,FCR,2,0.459316831,71.75635556,1,1
1/15/2018,100,FCR,1,0.001825166,69.11970819,2,1
1/15/2018,100,FCR,2,0.001192617,74.80355676,2,1
3/19/2018,0.1,FCR,1,0.059612608,55.97130104,1,1
3/19/2018,0.1,FCR,2,0.061551324,58.96077922,1,1
3/19/2018,1.6,FCR,1,0.038860421,68.94569881,1,1
3/19/2018,1.6,FCR,2,0.040741561,74.00452267,1,1
3/19/2018,3.8,FCR,1,0.038319016,64.53100237,1,1
3/19/2018,3.8,FCR,2,0.039754351,63.64808719,1,1
3/19/2018,5,FCR,1,0.020834179,66.50079028,1,1
3/19/2018,5,FCR,2,0.023961393,65.44804584,1,1
3/19/2018,6.2,FCR,1,0.059658808,58.65505394,1,1
3/19/2018,6.2,FCR,2,0.05938158,60.99884985,1,1
3/19/2018,8,FCR,1,0.046787008,65.04051966,1,1
3/19/2018,8,FCR,2,0.039495654,72.23914635,1,1
3/19/2018,9,FCR,1,0.046389662,72.1712447,1,1
3/19/2018,9,FCR,2,0.042549215,61.30454576,1,1
3/19/2018,100,FCR,1,0.002478168,33.65921552,1,1
3/19/2018,100,FCR,2,0.002623808,36.60952354,1,1
4/4/2018,0.1,FCR,1,0.183911806,34.87939768,1,1
4/4/2018,0.1,FCR,2,0.179340293,26.36749038,1,1
4/4/2018,1.6,FCR,1,0.208055292,25.4839568,1,3
4/4/2018,1.6,FCR,2,0.208079603,NA,1,3
4/4/2018,3.8,FCR,1,0.113388152,23.34504535,1,1
4/4/2018,3.8,FCR,2,0.109321339,28.36039403,1,1
4/4/2018,5,FCR,1,0.096418693,NA,1,3
4/4/2018,5,FCR,2,0.100760116,56.03924779,1,3
4/4/2018,6.2,FCR,1,0.08873732,66.46683149,1,1
4/4/2018,6.2,FCR,2,0.084277098,79.77505299,1,1
4/4/2018,8,FCR,1,0.089366518,80.69142323,1,3
4/4/2018,8,FCR,2,0.087117629,NA,1,3
4/4/2018,9,FCR,1,0.170853359,73.02000164,1,1
4/4/2018,9,FCR,2,0.172677249,76.41473387,1,1
4/4/2018,100,FCR,1,0.002866502,21.58239144,1,1
4/4/2018,100,FCR,2,0.003521532,23.53829862,1,1
4/23/2018,0.1,FCR,1,0.19809101,NA,1,3
4/23/2018,0.1,FCR,2,0.194383417,29.12438546,1,3
4/23/2018,1.6,FCR,1,0.216724833,25.02265331,1,1
4/23/2018,1.6,FCR,2,0.222114452,24.62061414,1,1
4/23/2018,3.8,FCR,1,NA,NA,3,3
4/23/2018,3.8,FCR,2,0.197212906,36.48811545,3,3
4/23/2018,5,FCR,1,0.076341013,74.39022073,1,1
4/23/2018,5,FCR,2,0.084095463,75.73969672,1,1
4/23/2018,6.2,FCR,1,0.045131015,113.1497767,1,1
4/23/2018,6.2,FCR,2,0.049841036,141.7052047,1,1
4/23/2018,8,FCR,1,0.054577894,NA,1,3
4/23/2018,8,FCR,2,0.05555542,149.6065032,1,3
4/23/2018,9,FCR,1,0.078119768,NA,1,3
4/23/2018,9,FCR,2,0.079372232,134.3536934,1,3
4/23/2018,100,FCR,1,0.004189657,193.0356867,2,1
4/23/2018,100,FCR,2,0.005720768,184.8382578,2,1
4/30/2018,0.1,FCR,1,0.234347196,33.3941121,1,1
4/30/2018,0.1,FCR,2,0.227981115,35.04427845,1,1
4/30/2018,1.6,FCR,1,0.251062642,28.44314514,1,1
4/30/2018,1.6,FCR,2,0.248147323,33.47174774,1,1
4/30/2018,3.8,FCR,1,0.236388159,NA,1,3
4/30/2018,3.8,FCR,2,0.273459672,36.85849648,1,3
